Year,Quarter,Ticker,CIKs,CompanyName,InterestRateChange,SPXCloseChange,DJCloseChange,CPI,RealGDP,InflationRate,DilutedEPS,FreeCashFlow,NetIncome,OperatingCashFlow,TotalRevenue,Polarity,Subjectivity,ClosePriceNextQuarter,YearNext,QuarterNext,LogClosePriceNextQuarter,LogPredictedPrice
2007,Q2,NFLX,1065280,"Netflix, Inc.",0.001886792,0.058056388,0.085335934,19.9,4184.41,2.85,0.051,-992000.0,25494000,65329000.0,303693000.0,0.044369095,0.2816747040433597,2.9642860889434814,2007,Q3,1.086636224011958,1.1863100762267753
2007,Q3,NFLX,1065280,"Netflix, Inc.",-0.13747646,0.0155652376359464,0.036320665,19.9,4208.61,2.85,0.033,195855000.0,15732000,77373000.0,293972000.0,0.054218091,0.3347906379334957,3.802856922149658,2007,Q4,1.3357526058743707,1.4223892814999424
2007,Q4,NFLX,1065280,"Netflix, Inc.",-0.37804878,-0.050858413,-0.058401212,19.9,4305.67,2.85,0.0315,75679000.0,15776000,86092000.0,302355000.0,0.056523005,0.3381188943799568,4.949999809265137,2008,Q1,1.5993875380483025,1.688012616794214
2008,Q1,NFLX,1065280,"Netflix, Inc.",-0.179738562,-0.099199106,-0.075532876,19.9,4182.54,3.84,0.03,51631000.0,13344000,64062000.0,326183000.0,0.056523005,0.3381188943799568,3.7242860794067383,2008,Q2,1.3148751769279583,1.3595811589814395
2008,Q2,NFLX,1065280,"Netflix, Inc.",0.037815126,-0.06581617,-0.103075146,19.9,4226.59,3.84,0.06,-44008000.0,26579000,91952000.0,337614000.0,0.068142544,0.3296026824439526,4.411428928375244,2008,Q3,1.4841986570153363,1.584213963379724
2008,Q3,NFLX,1065280,"Netflix, Inc.",-0.037914692,-0.092263271,-0.046704257,19.9,4192.4,3.84,0.047,146933000.0,20371000,35923000.0,341269000.0,0.056735642,0.3160604288818264,4.269999980926514,2008,Q4,1.4516138227736746,1.3666983357340898
2008,Q4,NFLX,1065280,"Netflix, Inc.",-0.87826087,-0.222047095,-0.189702402,19.9,4179.96,3.84,0.05,46334000.0,22732000,54792000.0,359595000.0,0.054601314,0.3154280938359886,6.131429195404053,2009,Q1,1.8134278704739166,1.7135041902046904
2009,Q1,NFLX,1065280,"Netflix, Inc.",0.1428571428571427,-0.116667589,-0.133023943,19.9,3976.81,-0.36,0.053,58861000.0,22363000,65633000.0,394098000.0,0.054601314,0.3154280938359886,5.905714035,2009,Q2,1.7759203627454778,1.8757979559884386
2009,Q2,NFLX,1065280,"Netflix, Inc.",0.375,0.1334516940375795,0.088306535,19.9,4060.38,-0.36,0.077,68369000.0,32443000,75302000.0,408509000.0,0.063134949,0.3467560010309772,6.595714092254639,2009,Q3,1.88642005813247,1.8549208832581745
2009,Q3,NFLX,1065280,"Netflix, Inc.",-0.65,0.1448561186141465,0.142075667,19.9,4102.85,-0.36,0.074,68517000.0,30141000,78311000.0,423120000.0,0.055283958,0.3346269832384355,7.869999885559082,2009,Q4,2.0630580478878993,1.963037609056191
2009,Q4,NFLX,1065280,"Netflix, Inc.",-0.545454545,0.082779045,0.096618251,25.09,4209.06,-0.36,0.079,83384000.0,30913000,105817000.0,444542000.0,0.043924992,0.3355508364848079,10.53428554534912,2010,Q1,2.3546352277138505,2.5275519427032345
2010,Q1,NFLX,1065280,"Netflix, Inc.",0.7999999999999998,0.0487220877051386,0.041098767,24.97,4055.06,1.64,0.084,70812000.0,32272000,77205000.0,493665000.0,0.043924992,0.3355508364848079,15.521429061889648,2010,Q2,2.74222158924609,2.1285579031131996
2010,Q2,NFLX,1065280,"Netflix, Inc.",-0.470588235,-0.125108225,-0.10552234,25.14,4188.71,1.64,0.114,30390000.0,43519000,60252000.0,519819000.0,0.058021881,0.383972323,23.165714263916016,2010,Q3,3.14267335214746,2.9932076584390046
2010,Q3,NFLX,1065280,"Netflix, Inc.",-0.117647059,0.1107974731596213,0.1084527866854762,25.33,4229.41,1.64,0.1,4985000.0,37967000,42227000.0,553219000.0,0.059195811,0.3959826150195428,25.100000381469727,2010,Q4,3.222867861335735,3.122675846684181
2010,Q4,NFLX,1065280,"Netflix, Inc.",-0.35,0.097187326,0.069053749,25.48,4316.57,1.64,0.1295,81781000.0,47095000,96717000.0,595922000.0,0.059358599,0.3943801624731838,33.968570709228516,2011,Q1,3.5254357061983654,3.333448449647989
2011,Q1,NFLX,1065280,"Netflix, Inc.",-0.230769231,0.0542206036703665,0.064108776,25.46,4155.64,3.16,0.159,100003000.0,60233000,116323000.0,718553000.0,0.059358599,0.3943801624731838,37.52714157104492,2011,Q2,3.625064446405254,2.674941819011237
2011,Q2,NFLX,1065280,"Netflix, Inc.",-0.363636364,-0.008833617,0.003039578,25.33,4251.8,3.16,0.18,58701000.0,68214000,86392000.0,788610000.0,0.062016315,0.4085799360692708,16.181428909301758,2011,Q3,2.783864221037615,2.8835642517985676
2011,Q3,NFLX,1065280,"Netflix, Inc.",-0.25,-0.15544873,-0.132672694,25.72,4273.16,3.16,0.166,14625000.0,62460000,49531000.0,821839000.0,0.075820971,0.3621271268875825,9.898571014404297,2011,Q4,2.292390404742874,2.722485139867964
2011,Q4,NFLX,1065280,"Netflix, Inc.",-0.333333333,0.1115235721482737,0.1195028487966148,26.0,4371.81,3.16,0.104,116820000.0,35219000,65466000.0,875575000.0,0.076421095,0.3570532280963839,16.43428611755371,2012,Q1,2.7993697694556356,2.8993617664966176
2012,Q1,NFLX,1065280,"Netflix, Inc.",1.2499999999999998,0.1199666030534352,0.081397595,26.18,4279.82,2.07,-0.011,815000.0,-4584000,19109000.0,869791000.0,0.076421095,0.3570532280963839,9.78428554534912,2012,Q2,2.280777582888386,2.8942856771719847
2012,Q2,NFLX,1065280,"Netflix, Inc.",0.0,-0.03287965,-0.02512481,26.22,4345.71,2.07,0.016,8036000.0,6164000,19407000.0,889163000.0,0.082471728,0.3653967818858601,7.7771430015563965,2012,Q3,2.0511890472969228,3.2498197659755514
2012,Q3,NFLX,1065280,"Netflix, Inc.",0.0,0.057636401,0.043248145,26.6,4376.68,2.07,0.019,-22319000.0,7675000,-2925000.0,905089000.0,0.086754784,0.3749641134637908,13.227143287658691,2012,Q4,2.5822710279525505,3.506192516779986
2012,Q4,NFLX,1065280,"Netflix, Inc.",-0.4,-0.012668831,-0.030408188,26.32,4440.56,2.07,0.019,-53499000.0,7897000,-16186000.0,945239000.0,0.086123277,0.3765352722952202,27.040000915527344,2013,Q1,3.2973172850330226,3.5280603891609026
2013,Q1,NFLX,1065280,"Netflix, Inc.",0.0,0.1002671453312672,0.1125140604419673,26.44,4320.26,1.46,0.007,-45561000.0,2689000,-12250000.0,1023961000.0,0.086123277,0.3765352722952202,30.15571403503418,2013,Q2,3.40637442544981,3.4098536441160205
2013,Q2,NFLX,1065280,"Netflix, Inc.",-0.5625,0.0282363635199753,0.02310804,25.73,4419.14,1.46,0.07,11832000.0,29471000,33943000.0,1069372000.0,0.071283355,0.3668114598806976,44.172855377197266,2013,Q3,3.7881104686898945,3.327496941388623
2013,Q3,NFLX,1065280,"Netflix, Inc.",-0.4,0.0412332193986228,0.0103312462938132,25.85,4486.44,1.46,0.074,8394000.0,31822000,34693000.0,1105999000.0,0.0713749,0.4027960362093633,52.59571457,2013,Q4,3.9626346443714042,3.9420865733177237
2013,Q4,NFLX,1065280,"Netflix, Inc.",-0.125,0.090477876,0.091165571,25.83,4586.32,1.46,0.113,3096000.0,48421000,41445000.0,1175230000.0,0.066731432,0.3882822832762835,50.290000915527344,2014,Q1,3.9178062683888313,3.9408770475698067
2014,Q1,NFLX,1065280,"Netflix, Inc.",-0.142857143,0.0129736631392153,-0.007178768,26.24,4403.18,1.62,0.123,8111000.0,53115000,36359000.0,1270089000.0,0.066731432,0.3882822832762835,62.94285583496094,2014,Q2,4.142227264533825,3.7590089002274416
2014,Q2,NFLX,1065280,"Netflix, Inc.",0.1249999999999999,0.039623022,0.0177824312071716,26.64,4532.34,1.62,0.164,15174000.0,71018000,56024000.0,1340407000.0,0.070603724,0.3938674645659585,64.45428466796875,2014,Q3,4.16595620767149,4.24936555499788
2014,Q3,NFLX,1065280,"Netflix, Inc.",-0.3,-0.000521963,0.00512088,26.48,4616.61,1.62,0.137,-74001000.0,59295000,-37439000.0,1409432000.0,0.067937703,0.3932403491793256,48.80142974853515,2014,Q4,3.8877596105556402,4.307210273511973
2014,Q4,NFLX,1065280,"Netflix, Inc.",-0.333333333,0.057929461,0.060599677,27.19,4709.58,1.62,0.193,-77317000.0,83371000,-38461000.0,1484728000.0,0.069540106,0.3928746689347083,59.52714157104492,2015,Q1,4.086432369399747,4.574208464327819
2015,Q1,NFLX,1065280,"Netflix, Inc.",0.0,0.004366409,-0.002634226,26.63,4562.38,0.12,0.054,-163324000.0,23696000,-127382000.0,1573129000.0,0.069540106,0.3928746689347083,93.84857177734376,2015,Q2,4.541682544774406,4.479721468198708
2015,Q2,NFLX,1065280,"Netflix, Inc.",-0.333333333,0.001660444,-0.00444509,26.61,4696.82,0.12,0.06,-228667000.0,26335000,-181343000.0,1644694000.0,0.069366707,0.3772905391116432,103.26000213623048,2015,Q3,4.637250100139383,4.5372451245171
2015,Q3,NFLX,1065280,"Netflix, Inc.",-0.461538462,-0.075762244,-0.082960776,26.2,4741.07,0.12,0.07,-248256000.0,29432000,-195969000.0,1738355000.0,0.076119097,0.3878394672362978,114.37999725341795,2015,Q4,4.739526214474387,4.763850752662691
2015,Q4,NFLX,1065280,"Netflix, Inc.",0.5384615384615385,0.062438274,0.070859101,26.53,4799.35,0.12,0.1,-278398000.0,43178000,-244745000.0,1823333000.0,0.076311533,0.3861710297256512,102.2300033569336,2016,Q1,4.627225209605991,4.720215773315033
2016,Q1,NFLX,1065280,"Netflix, Inc.",0.2499999999999999,0.007730168,0.0149245080209331,26.73,4641.85,1.26,0.06,-260222000.0,27658000,-228590000.0,1957736000.0,0.076311533,0.3861710297256512,91.48000336,2016,Q2,4.516120405883919,4.504908252855947
2016,Q2,NFLX,1065280,"Netflix, Inc.",-0.189189189,0.0125821360684683,0.007713254,26.86,4768.31,1.26,0.09,-255031000.0,40755000,-226293000.0,2105204000.0,0.082749484,0.3951218903510117,98.5500030517578,2016,Q3,4.5905640645653225,4.862918178423518
2016,Q3,NFLX,1065280,"Netflix, Inc.",-0.292682927,0.0310611284148458,0.019988445,26.97,4819.18,1.26,0.12,-506556000.0,51517000,-461941000.0,2290188000.0,0.081606501,0.3905660896599784,123.8000030517578,2016,Q4,4.818667384901205,4.918697415242644
2016,Q4,NFLX,1065280,"Netflix, Inc.",0.8965517241379313,0.032542073,0.079442762,26.91,4912.33,1.26,0.15,-637005000.0,66748000,-557160000.0,2477541000.0,0.082670401,0.3877113786805302,147.80999755859375,2017,Q1,4.995927648706789,5.096187019077627
2017,Q1,NFLX,1065280,"Netflix, Inc.",0.4909090909090907,0.055336939,0.0455719389149202,27.18,4698.37,2.13,0.4,-421751000.0,178222000,-343856000.0,2636635000.0,0.082670401,0.3877113786805302,149.41000366210938,2017,Q2,5.006694229373464,4.769044792502598
2017,Q2,NFLX,1065280,"Netflix, Inc.",0.2926829268292684,0.025686497,0.0332189271565612,27.29,4893.23,2.13,0.15,-607383000.0,65600000,-534528000.0,2785464000.0,0.091234494,0.3928460307088558,181.3500061035156,2017,Q3,5.200428899384911,5.234266755654253
2017,Q3,NFLX,1065280,"Netflix, Inc.",0.0,0.0395929702361549,0.049436922,27.43,4950.88,2.13,0.29,-463787000.0,129590000,-419607000.0,2984859000.0,0.08860705,0.3915116540131563,191.9600067138672,2017,Q4,5.257287051965389,5.320598481284615
2017,Q4,NFLX,1065280,"Netflix, Inc.",0.2547169811320754,0.061225867,0.1032859051224521,27.42,5069.62,2.13,0.41,-520049000.0,185517000,-487957000.0,3285755000.0,0.1019703607623204,0.3899919385766896,295.3500061035156,2018,Q1,5.688161114418609,5.575209977212087
2018,Q1,NFLX,1065280,"Netflix, Inc.",0.2556390977443608,-0.012245615,-0.02492433,27.5,4890.82,2.44,0.64,-284723000.0,290124000,-236757000.0,3700856000.0,0.1019703607623204,0.3899919385766896,391.4299926757813,2018,Q2,5.96980668124374,5.47049971488303
2018,Q2,NFLX,1065280,"Netflix, Inc.",0.1437125748502994,0.0293463896367484,0.006982501,27.73,5039.98,2.44,0.85,-558114000.0,384349000,-518239000.0,3907270000.0,0.075293838,0.3852441941719838,374.1300048828125,2018,Q3,5.924603343651877,5.824280200279542
2018,Q3,NFLX,1065280,"Netflix, Inc.",0.1413612565445027,0.071958563,0.090101894,28.08,5092.53,2.44,0.89,-737475000.0,402835000,-690411000.0,3999374000.0,0.072266875,0.3830538619005557,267.6600036621094,2018,Q4,5.589717532050173,5.689734185790368
2018,Q4,NFLX,1065280,"Netflix, Inc.",0.1009174311926604,-0.142837116,-0.124712912,26.61,5170.56,2.44,0.3,-1312699000.0,133934000,-1235072000.0,4186841000.0,0.070274221,0.3869686957262732,356.55999755859375,2019,Q1,5.876502521791188,5.776597343388612
2003,Q1,NVDA,1045810,NVIDIA Corporation,0.1896551724137931,-0.066939485,-0.071494461,19.9,3582.77,2.27,0.01,114385000.0,50936000,124325000.0,468953000.0,0.049078537,0.3753458193558859,1.9091670513153076,2003,Q2,0.6466670481520099,0.2720050811504864
2003,Q2,NVDA,1045810,NVIDIA Corporation,0.1240310077519379,0.1351458391575808,0.1134567390264516,19.9,3680.93,2.27,0.01,14836000.0,19747000,40428000.0,404983000.0,0.049078537,0.3753458193558859,1.3308329582214355,2003,Q3,0.28580503057646567,0.3859082891983334
2003,Q3,NVDA,1045810,NVIDIA Corporation,0.054054054,0.013895675543611,0.025894403,19.9,3753.43,2.27,0.012,-47457000.0,24150000,18814000.0,459774000.0,0.040261504,0.3590862790944056,1.9333330392837524,2003,Q4,0.6592454767896416,0.7589695684252713
2003,Q4,NVDA,1045810,NVIDIA Corporation,-0.153153153,0.092023335,0.1039918894943605,19.9,3860.18,2.27,0.003,-32000000.0,6356000,-8615000.0,486069000.0,0.046046656,0.3634349356820725,2.200000047683716,2004,Q1,0.7884573820386862,0.8887597723516905
2004,Q1,NVDA,1045810,NVIDIA Corporation,0.1170212765957448,0.0128516440031656,-0.009204203,19.9,3741.64,2.68,0.0065,-13305000.0,24166000,-949000.0,472119000.0,0.046046656,0.3634349356820725,1.7058329582214355,2004,Q2,0.5340535299856732,0.5884767651879939
2004,Q2,NVDA,1045810,NVIDIA Corporation,0.3398058252427183,0.007657861,0.005991326,19.9,3837.59,2.68,0.01,42887000.0,21349000,61486000.0,471905000.0,0.053239781,0.3605769407692474,1.2100000381469729,2004,Q3,0.1906203911350731,0.7796734144568096
2004,Q3,NVDA,1045810,NVIDIA Corporation,0.3857142857142858,-0.012719897,-0.024568035,19.9,3879.62,2.68,0.003,-45519000.0,5119000,-28891000.0,456061000.0,0.050490191,0.371362024,1.963333010673523,2004,Q4,0.6746435446525145,0.7733183174005807
2004,Q4,NVDA,1045810,NVIDIA Corporation,0.0591397849462364,0.071073796,0.057920168,19.9,3990.91,2.68,0.013,-13623000.0,25879000,434000.0,515591000.0,0.047075509,0.3617278737696745,1.9800000190734863,2005,Q1,0.6830968543395177,1.0852540677696059
2005,Q1,NVDA,1045810,NVIDIA Corporation,0.5025380710659898,-0.025851541,-0.025897222,19.9,3867.08,3.39,0.0215,81194000.0,48009000,99171000.0,566476000.0,0.047075509,0.3617278737696745,2.2266669273376465,2005,Q2,0.8005058159482431,0.9005103725221955
2005,Q2,NVDA,1045810,NVIDIA Corporation,0.1837455830388692,0.0156958701360705,-0.012430437,19.9,3972.82,3.39,0.03,76075000.0,64444000,89579000.0,583846000.0,0.055290436,0.3555621840915132,2.8566670417785645,2005,Q3,1.0496555752526195,1.0594221113284075
2005,Q3,NVDA,1045810,NVIDIA Corporation,0.1696428571428572,0.0287749907906633,0.0257447997950199,19.9,4040.69,3.39,0.033,18162000.0,73833000,47347000.0,574812000.0,0.044323579,0.3385497561232475,3.046667098999023,2005,Q4,1.1140482387013382,1.4034042911030369
2005,Q4,NVDA,1045810,NVIDIA Corporation,0.0407124681933841,0.0158527355734409,0.0140793096596553,19.9,4107.38,3.39,0.03,70633000.0,64447000,84099000.0,583415000.0,0.052397611,0.346267875,4.771667003631592,2006,Q1,1.5626957204998337,1.4624737177591745
2006,Q1,NVDA,1045810,NVIDIA Corporation,0.2224938875305624,0.037315047,0.036558899,19.9,4003.48,3.23,0.034,201938000.0,98052000,225383000.0,633614000.0,0.052397611,0.346267875,3.548332929611206,2006,Q2,1.2664778958993668,1.2674704294441406
2006,Q2,NVDA,1045810,NVIDIA Corporation,0.01,-0.019052106,0.003681593,19.9,4116.72,3.23,0.038,29729000.0,90676000,50396000.0,681807000.0,0.06053925,0.3673072985329991,4.931666851043701,2006,Q3,1.5956770345704163,1.316560324978603
2006,Q3,NVDA,1045810,NVIDIA Corporation,0.0574257425742574,0.051684774,0.047429557,19.9,4111.95,3.23,0.037,-3109000.0,86753000,17002000.0,687519000.0,0.06053925,0.3673072985329991,6.168333053588867,2006,Q4,1.8194286318182984,1.3167700660605797
2006,Q4,NVDA,1045810,NVIDIA Corporation,-0.031835206,0.061721002,0.067135483,19.9,4201.0,3.23,0.045,260532000.0,106511000,289318000.0,820572000.0,0.050999798,0.344877937,4.796667098999023,2007,Q1,1.5679213223629953,1.7153295075101909
2007,Q1,NVDA,1045810,NVIDIA Corporation,0.0251450676982591,0.001804978,-0.008729735,19.9,4063.75,2.85,0.05,154703000.0,163506000,230395000.0,878873000.0,0.050999798,0.344877937,6.885000228881836,2007,Q2,1.9293451654241667,1.372019734987989
2007,Q2,NVDA,1045810,NVIDIA Corporation,0.001886792,0.058056388,0.085335934,19.9,4184.41,2.85,0.055,268862000.0,132259000,295198000.0,844280000.0,0.05163269,0.3583791409257091,9.06000042,2007,Q3,2.203869166412503,1.6289164194259642
2007,Q3,NVDA,1045810,NVIDIA Corporation,-0.13747646,0.0155652376359464,0.036320665,19.9,4208.61,2.85,0.072,301035000.0,172732000,342402000.0,935253000.0,0.043562501,0.3610221094467662,8.505000114440918,2007,Q4,2.1406542393035473,1.6916076327782612
2007,Q4,NVDA,1045810,NVIDIA Corporation,-0.37804878,-0.050858413,-0.058401212,19.9,4305.67,2.85,0.095,330422000.0,235661000,380125000.0,1115597000.0,0.049540331,0.3573552179194181,4.947500228881836,2008,Q1,1.598882444756702,1.6991799653117186
2008,Q1,NVDA,1045810,NVIDIA Corporation,-0.179738562,-0.099199106,-0.075532876,19.9,4182.54,3.84,0.085,182132000.0,256993000,252471000.0,1202730000.0,0.049540331,0.3573552179194181,4.679999828338623,2008,Q2,1.5432980732497732,1.3808052541507911
2008,Q2,NVDA,1045810,NVIDIA Corporation,0.037815126,-0.06581617,-0.103075146,19.9,4226.59,3.84,0.075,-56928000.0,176805000,145245000.0,1153388000.0,0.058118463,0.3743670202645157,2.677500009536743,2008,Q3,0.9848835269015757,1.270677500408023
2008,Q3,NVDA,1045810,NVIDIA Corporation,-0.037914692,-0.092263271,-0.046704257,19.9,4192.4,3.84,-0.055,27443000.0,-120929000,80957000.0,892676000.0,0.051312369,0.3617416054607051,2.0174999237060547,2008,Q4,0.7018590833458842,1.4067342182591442
2008,Q4,NVDA,1045810,NVIDIA Corporation,-0.87826087,-0.222047095,-0.189702402,19.9,4179.96,3.84,0.028,-66005000.0,61748000,43003000.0,897655000.0,0.0469868,0.3544515655673736,2.4649999141693115,2009,Q1,0.9021917726749009,1.001942910385964
2009,Q1,NVDA,1045810,NVIDIA Corporation,0.1428571428571427,-0.116667589,-0.133023943,19.9,3976.81,-0.36,-0.0325,-62820000.0,-147665000,-19845000.0,481140000.0,0.0469868,0.3544515655673736,2.822499990463257,2009,Q2,1.0376230136628517,1.1376249030551184
2009,Q2,NVDA,1045810,NVIDIA Corporation,0.375,0.1334516940375795,0.088306535,19.9,4060.38,-0.36,-0.093,121351000.0,-201338000,142128000.0,664231000.0,0.0480709,0.3644478172615379,3.757499933242798,2009,Q3,1.3237538248786045,1.2240499019326325
2009,Q3,NVDA,1045810,NVIDIA Corporation,-0.65,0.1448561186141465,0.142075667,19.9,4102.85,-0.36,-0.048,117461000.0,-105302000,135117000.0,776520000.0,0.067208365,0.3651843917897613,4.670000076293945,2009,Q4,1.541159088017839,1.587443254349652
2009,Q4,NVDA,1045810,NVIDIA Corporation,-0.545454545,0.082779045,0.096618251,25.09,4209.06,-0.36,0.048,124724000.0,107577000,141317000.0,903206000.0,0.066004365,0.3594456322337881,4.349999904632568,2010,Q1,1.470175823177045,1.3701502916753872
2010,Q1,NVDA,1045810,NVIDIA Corporation,0.7999999999999998,0.0487220877051386,0.041098767,24.97,4055.06,1.64,0.053,46670000.0,131076000,69245000.0,982488000.0,0.066004365,0.3594456322337881,2.552500009536743,2010,Q2,0.9370732747929199,0.8967687814489778
2010,Q2,NVDA,1045810,NVIDIA Corporation,-0.470588235,-0.125108225,-0.10552234,25.14,4188.71,1.64,0.058,-22477000.0,137594000,-5397000.0,1001813000.0,0.062921244,0.3870266038426768,2.9200000762939453,2010,Q3,1.0715836424082534,0.9715781119890741
2010,Q3,NVDA,1045810,NVIDIA Corporation,-0.117647059,0.1107974731596213,0.1084527866854762,25.33,4229.41,1.64,-0.063,-3300000.0,-140961000,34344000.0,811208000.0,0.061267096,0.375336677,3.849999904632568,2010,Q4,1.348073123528931,1.0763147253213416
2010,Q4,NVDA,1045810,NVIDIA Corporation,-0.35,0.097187326,0.069053749,25.48,4316.57,1.64,0.038,190354000.0,84862000,212177000.0,843912000.0,0.065100825,0.3907258779027542,4.614999771118164,2011,Q1,1.5293118183596168,1.1640665011338007
2011,Q1,NVDA,1045810,NVIDIA Corporation,-0.230769231,0.0542206036703665,0.064108776,25.46,4155.64,3.16,0.0465,413330000.0,171651000,434673000.0,886376000.0,0.065100825,0.3907258779027542,3.984999895095825,2011,Q2,1.3825372859174165,1.0156551678712127
2011,Q2,NVDA,1045810,NVIDIA Corporation,-0.363636364,-0.008833617,0.003039578,25.33,4251.8,3.16,0.055,141005000.0,135219000,172200000.0,962039000.0,0.083786618,0.3741305923310053,3.127500057220459,2011,Q3,1.140233981654839,1.2403886199162968
2011,Q3,NVDA,1045810,NVIDIA Corporation,-0.25,-0.15544873,-0.132672694,25.72,4273.16,3.16,0.063,58698000.0,151573000,82021000.0,1016517000.0,0.063571409,0.3678166780478711,3.4649999141693115,2011,Q4,1.2427126078711048,1.3124260902718117
2011,Q4,NVDA,1045810,NVIDIA Corporation,-0.333333333,0.1115235721482737,0.1195028487966148,26.0,4371.81,3.16,0.073,205382000.0,178273000,244417000.0,1066180000.0,0.057179978,0.3811620069163661,3.849999904632568,2012,Q1,1.348073123528931,1.6156555750451178
2012,Q1,NVDA,1045810,NVIDIA Corporation,1.2499999999999998,0.1199666030534352,0.081397595,26.18,4279.82,2.07,0.048,365336000.0,116025000,410518000.0,953194000.0,0.057179978,0.3811620069163661,3.4549999237060547,2012,Q2,1.2398224351374492,1.3401917450700025
2012,Q2,NVDA,1045810,NVIDIA Corporation,0.0,-0.03287965,-0.02512481,26.22,4345.71,2.07,0.025,-38131000.0,60437000,-9208000.0,924877000.0,0.07331005,0.3812055195391093,3.3350000381469727,2012,Q3,1.2044726908059595,1.414016188508087
2012,Q3,NVDA,1045810,NVIDIA Corporation,0.0,0.057636401,0.043248145,26.6,4376.68,2.07,0.048,138942000.0,119046000,200886000.0,1044270000.0,0.068657191,0.3735569846260831,3.065000057220459,2012,Q4,1.120047588057166,1.574413426191899
2012,Q4,NVDA,1045810,NVIDIA Corporation,-0.4,-0.012668831,-0.030408188,26.32,4440.56,2.07,0.083,136801000.0,209080000,181485000.0,1204110000.0,0.071421577,0.3710888502799024,3.2074999809265137,2013,Q1,1.165491811561127,1.7224348873538553
2013,Q1,NVDA,1045810,NVIDIA Corporation,0.0,0.1002671453312672,0.1125140604419673,26.44,4320.26,1.46,0.07,403251000.0,173973000,451009000.0,1106902000.0,0.071421577,0.3710888502799024,3.509999990463257,2013,Q2,1.2556160347607537,1.3557712576300558
2013,Q2,NVDA,1045810,NVIDIA Corporation,-0.5625,0.0282363635199753,0.02310804,25.73,4419.14,1.46,0.033,109983000.0,77891000,175650000.0,954739000.0,0.091375155,0.3825321071167943,3.890000104904175,2013,Q3,1.3584091845980089,1.3318599601516108
2013,Q3,NVDA,1045810,NVIDIA Corporation,-0.4,0.0412332193986228,0.0103312462938132,25.85,4486.44,1.46,0.04,11483000.0,96448000,96469000.0,977238000.0,0.054802472,0.4270714798203388,4.005000114440918,2013,Q4,1.3875436090948334,1.4872209803441208
2013,Q4,NVDA,1045810,NVIDIA Corporation,-0.125,0.090477876,0.091165571,25.83,4586.32,1.46,0.05,124156000.0,118734000,162315000.0,1053967000.0,0.056697836,0.3556685057198592,4.477499961853027,2014,Q1,1.4990648464330263,2.3010222443019996
2014,Q1,NVDA,1045810,NVIDIA Corporation,-0.142857143,0.0129736631392153,-0.007178768,26.24,4403.18,1.62,0.063,334338000.0,146917000,400712000.0,1144218000.0,0.056697836,0.3556685057198592,4.635000228881836,2014,Q2,1.5336362483990116,1.9197434582725703
2014,Q2,NVDA,1045810,NVIDIA Corporation,0.1249999999999999,0.039623022,0.0177824312071716,26.64,4532.34,1.62,0.06,122000000.0,137000000,151000000.0,1103000000.0,0.072437555,0.3695669913067299,4.612500190734863,2014,Q3,1.5287700507183766,2.0054606154696595
2014,Q3,NVDA,1045810,NVIDIA Corporation,-0.3,-0.000521963,0.00512088,26.48,4616.61,1.62,0.055,73000000.0,128000000,96000000.0,1103000000.0,0.087932334,0.3962947209896507,5.012499809265137,2014,Q4,1.6119347545808438,1.7948235445670329
2014,Q4,NVDA,1045810,NVIDIA Corporation,-0.333333333,0.057929461,0.060599677,27.19,4709.58,1.62,0.078,177000000.0,173000000,216000000.0,1225000000.0,0.07597082,0.3899967784227312,5.232500076293945,2015,Q1,1.6548891899188003,2.209298688229689
2015,Q1,NVDA,1045810,NVIDIA Corporation,0.0,0.004366409,-0.002634226,26.63,4562.38,0.12,0.088,411684000.0,193128000,442729000.0,1250514000.0,0.07597082,0.3899967784227312,5.027500152587891,2015,Q2,1.6149228730153191,1.7150947646995287
2015,Q2,NVDA,1045810,NVIDIA Corporation,-0.333333333,0.001660444,-0.00444509,26.61,4696.82,0.12,0.06,216000000.0,134000000,246000000.0,1151000000.0,0.086722145,0.3942979218699811,6.162499904632568,2015,Q3,1.818482523893363,1.868709459412123
2015,Q3,NVDA,1045810,NVIDIA Corporation,-0.461538462,-0.075762244,-0.082960776,26.2,4741.07,0.12,0.013,139000000.0,26000000,163000000.0,1153000000.0,0.081135458,0.3933845744958344,8.239999771118164,2015,Q4,2.109000316144458,2.008828114257686
2015,Q4,NVDA,1045810,NVIDIA Corporation,0.5384615384615385,0.062438274,0.070859101,26.53,4799.35,0.12,0.11,238000000.0,246000000,255000000.0,1305000000.0,0.074485355,0.3689970131978603,8.907500267028809,2016,Q1,2.186893648475828,2.4891758437280584
2016,Q1,NVDA,1045810,NVIDIA Corporation,0.2499999999999999,0.007730168,0.0149245080209331,26.73,4641.85,1.26,0.088,496000000.0,208000000,511000000.0,1401000000.0,0.074485355,0.3689970131978603,11.75249958,2016,Q2,2.4640659481790705,2.3637885953085656
2016,Q2,NVDA,1045810,NVIDIA Corporation,-0.189189189,0.0125821360684683,0.007713254,26.86,4768.31,1.26,0.083,264000000.0,208000000,319000000.0,1305000000.0,0.070699961,0.3741789425016126,17.12999916,2016,Q3,2.8408312632992496,2.627430787707525
